customerid,loannumber,loanamount,totaldue,termdays,closeddate_days,firstduedate_days,firstrepaiddate_days
8a858e205af28299015af50a799745c5,3,10000.0,11500.0,15,0,14,0
8a858e2e5bb57a37015bbe1b8d6d3830,1,10000.0,13000.0,30,25,30,25
8a858e3559080830015923412dd84294,2,10000.0,13000.0,30,26,29,26
8a858e3559080830015923412dd84294,7,30000.0,34500.0,30,11,29,11
8a858e3e5b3ee747015b3f0409012b7f,4,20000.0,24500.0,30,17,30,17
8a858e575bf80f73015bfbc59df93401,2,10000.0,13000.0,30,23,29,23
8a858e655a047d1a015a12bb060936ff,1,10000.0,13000.0,30,27,30,27
8a858e6e55c554c20155c6d8e2925c62,5,20000.0,24500.0,30,134,29,134
8a858e785acd3412015acd7bdec42d4f,5,20000.0,22250.0,15,7,14,7
8a858e785acd3412015acd7bdec42d4f,4,20000.0,24500.0,30,29,29,29
8a858e8d56adbdae0156b30248fe3104,1,10000.0,13000.0,30,29,29,29
8a858e985885ff6d01589211d7c01088,4,20000.0,24000.0,30,23,30,23
8a858eb4596ff919015974a667560a89,7,30000.0,34500.0,30,30,29,30
8a858eb4596ff919015974a667560a89,6,20000.0,24500.0,30,29,29,29
8a858ec55b441639015b444e78b7361f,2,10000.0,11500.0,15,12,16,12
8a858ece5b0142e3015b0a3a7f183339,1,10000.0,13000.0,30,24,33,24
8a858eda552adcc20155307212b55ac2,6,20000.0,24500.0,30,27,31,27
8a858eda552adcc20155307212b55ac2,4,20000.0,24500.0,30,32,30,32
8a858ee454da1cbd0154e2796fba7142,3,20000.0,24500.0,30,27,29,25
8a858ee454da1cbd0154e2796fba7142,9,20000.0,23800.0,30,25,29,25
8a858ee454da1cbd0154e2796fba7142,8,20000.0,23800.0,30,30,29,30
8a858ee65a8401a1015a8447d2ac1cf2,1,10000.0,13000.0,30,28,30,28
8a858eef5554890501555868a7475f44,5,10000.0,11450.0,15,20,17,20
8a858eef5554890501555868a7475f44,3,10000.0,11500.0,15,14,14,14
8a858f0656b7820c0156c3e3a61c1d33,7,30000.0,34400.0,30,22,29,22
8a858f0656b7820c0156c3e3a61c1d33,2,10000.0,11500.0,15,12,16,11
8a858f0656b7820c0156c3e3a61c1d33,9,40000.0,44800.0,30,26,31,26
8a858f0656b7820c0156c3e3a61c1d33,10,40000.0,44800.0,30,25,29,25
8a858f1f587161850158742ebbce53d8,5,20000.0,23800.0,30,26,30,26
8a858f1f587161850158742ebbce53d8,8,25000.0,28750.0,30,21,30,21
8a858f305cb1ec4e015cb215f0500a8d,1,10000.0,13000.0,30,28,30,28
8a858f495c5973ce015c59c5f099417c,2,10000.0,13000.0,30,30,30,30
8a858f54589736f401589857085e3b5b,7,30000.0,36800.0,60,53,29,29
8a858f54589736f401589857085e3b5b,8,30000.0,34500.0,30,29,31,29
8a858f5e5cf45779015cf47ed8db1872,1,10000.0,13000.0,30,30,31,30
8a858f8d5cc56f9a015cc57e769908ac,1,10000.0,13000.0,30,28,29,28
8a858ec959f3d0320159f411f586198d,3,10000.0,11500.0,15,12,14,12
8a858edb5a70bfe0015a7ef6715642d0,3,10000.0,13000.0,30,29,29,29
8a858ee055ffbe17015607e67cec57e9,4,20000.0,23800.0,30,23,29,23
8a858ee055ffbe17015607e67cec57e9,2,10000.0,11500.0,15,16,14,16
8a858ee755a0c84a0155a3b5a9ab2308,5,10000.0,11500.0,15,66,15,66
8a858ee755a0c84a0155a3b5a9ab2308,1,10000.0,11500.0,15,20,14,20
8a858eef55548905015554a9578505d4,3,10000.0,13000.0,30,53,29,53
8a858f00590ac4e70159320caa4a190c,3,10000.0,13000.0,30,30,29,30
8a858f00590ac4e70159320caa4a190c,5,20000.0,23800.0,30,29,29,29
8a858f0f5bfd79d2015c0c2370d436a1,2,10000.0,11500.0,15,14,14,14
8a858f1b5b256bc9015b2a8b75dc0b45,4,10000.0,11125.0,15,10,14,10
8a858f2a5b3f2121015b41d14e202aba,1,10000.0,11500.0,15,1,17,1
8a858f2a5b3f2121015b41d14e202aba,4,20000.0,22250.0,15,13,14,13
8a858f30551130db0155130b0d0652c4,7,40000.0,44000.0,30,26,29,26
8a858f30551130db0155130b0d0652c4,6,30000.0,36800.0,60,61,30,26
8a858f385b34d285015b34e6dbbb1309,4,20000.0,21900.0,15,9,15,9
8a858f385b34d285015b34e6dbbb1309,6,10000.0,11500.0,15,2,14,2
8a858f3e589c40610158a57d427715a6,10,10000.0,10500.0,15,11,16,11
8a858f3e589c40610158a57d427715a6,5,20000.0,21900.0,15,14,14,14
8a858f4c5bb597f6015bbdbff82d4971,4,10000.0,11125.0,15,15,16,15
8a858f5e5566567d0155777b44e00cfa,4,10000.0,13000.0,30,16,31,16
8a858f5e5566567d0155777b44e00cfa,3,10000.0,13000.0,30,27,29,27
8a858f735aec46c4015af02a90835ac8,5,20000.0,22250.0,15,2,14,2
8a858f735aec46c4015af02a90835ac8,6,30000.0,34500.0,30,33,33,33
8a858f7b5763d88001576be2678d67c6,6,25000.0,29000.0,30,28,30,28
8a858f7b5763d88001576be2678d67c6,10,30000.0,36000.0,60,32,32,32
8a858f7b5763d88001576be2678d67c6,8,30000.0,36800.0,60,55,30,22
8a858f8e59d0b8930159d10900473713,4,20000.0,24500.0,30,28,29,28
8a858f925d3c3cad015d3c4541e2059f,1,10000.0,13000.0,30,11,31,11
8a858f9c56aaf37d0156b7221dc522d4,4,30000.0,36800.0,60,61,29,30
8a858f9f5bd99987015be7d0e0f4085f,3,10000.0,11500.0,15,11,14,11
8a858fa25c120898015c16abe1cb45f4,2,10000.0,13000.0,30,24,31,24
8a858fad5ccb633e015ccb8973e511bc,1,10000.0,11500.0,15,7,14,7
8a858fc45c5f93be015c61e0e5e55e38,2,10000.0,11500.0,15,15,14,15
8a858fd3552c75620155563fb5241458,7,15000.0,16687.5,15,3,16,3
8a858fd3552c75620155563fb5241458,5,20000.0,23800.0,30,27,32,27
8a858fe95afc0665015affd8827a642b,3,10000.0,11500.0,15,26,14,26
8a858ff25c8250c1015c827e15821e4e,1,10000.0,11500.0,15,1,14,1
8a858e885c9c6f96015ca07a1fe371fd,1,10000.0,11500.0,15,22,14,22
8a858fe756939bbb0156b42e72185f25,4,10000.0,11450.0,15,0,15,0
8a858fe756939bbb0156b42e72185f25,9,40000.0,47600.0,60,32,31,32
8a858fe756939bbb0156b42e72185f25,6,30000.0,36800.0,60,51,30,41
8a85880353acff880153b23e3c742a08,3,20000.0,22250.0,15,13,14,13
8a85880353acff880153b23e3c742a08,6,30000.0,34400.0,30,26,29,26
8a85880353acff880153b23e3c742a08,7,30000.0,34400.0,30,26,30,26
8a85886f54517ee0015470749d3c3ce7,8,30000.0,32250.0,15,14,14,14
8a85886f54517ee0015470749d3c3ce7,1,10000.0,13000.0,30,38,29,38
8a85886f54517ee0015470749d3c3ce7,20,40000.0,44000.0,30,0,29,0
8a85886f54517ee0015470749d3c3ce7,14,30000.0,34400.0,30,1,29,1
8a85886f54517ee0015470749d3c3ce7,15,40000.0,44800.0,30,25,29,25
8a8588fd53c244bc0153c8251f132fd7,5,10000.0,13000.0,30,49,29,49
8a85893d53f104eb01540e7f589775c3,1,10000.0,13000.0,30,30,29,30
8a85896653f0fed201540f40a3a45c14,4,30000.0,34500.0,30,42,33,42
8a8589c1545181f3015454b4cdd9002b,4,15000.0,16600.0,15,16,14,16
8a858e035693e0290156b6bd3b483170,4,30000.0,34500.0,30,31,31,31
8a858e0a5668e69c01566f643ad645a9,5,10000.0,13000.0,30,33,29,33
8a858e0a5668e69c01566f643ad645a9,8,10000.0,13000.0,30,22,29,22
8a858e0a5668e69c01566f643ad645a9,1,10000.0,13000.0,30,37,29,36
8a858e345bd96da8015bd9def9c624f6,1,10000.0,13000.0,30,23,29,23
8a858e5856b7840c0156b8f1f61f5f52,3,10000.0,13000.0,30,28,29,28
8a858e5856b7840c0156b8f1f61f5f52,7,30000.0,36800.0,60,61,29,28
8a858e5f5af1e7e7015af206af7b09d8,2,10000.0,11500.0,15,14,14,14
8a858e6f5668e01701568cf7ba8e39da,1,10000.0,13000.0,30,44,29,44
8a858e8e5ca1f1a8015ca6a8cfcb31f4,1,10000.0,13000.0,30,3,30,3
8a858ea45b35639b015b364dc0f72463,4,20000.0,24500.0,30,23,31,23
8a858eb4588604f701589223c5ab045f,4,10000.0,13000.0,30,31,29,31
8a858eb4588604f701589223c5ab045f,3,10000.0,13000.0,30,29,29,29
8a858ec35a428dcc015a4667481262fe,9,30000.0,34500.0,30,28,31,28
8a858ec35a428dcc015a4667481262fe,3,10000.0,11500.0,15,4,14,4
8a858ece5862630201586ef7d4c74e4d,5,20000.0,21900.0,15,11,14,11
8a858ece5862630201586ef7d4c74e4d,8,20000.0,23000.0,30,19,29,19
8a858ee055ffbe1701560850839a7c49,3,10000.0,13000.0,30,29,29,29
8a858ee055ffbe1701560850839a7c49,6,10000.0,13000.0,30,28,29,27
8a858ee55830c4b901583188b0290def,7,20000.0,23800.0,30,26,32,26
8a858ee55830c4b901583188b0290def,2,10000.0,11500.0,15,15,14,15
8a858ee758a4dfbc0158a5b0d9db0be8,2,10000.0,13000.0,30,22,29,22
8a858ee758a4dfbc0158a5b0d9db0be8,3,10000.0,13000.0,30,26,30,26
8a858ef255c55fd60155c8f865611d5e,3,10000.0,13000.0,30,30,30,30
8a858ef7599330e0015993c3e1af2ecc,5,10000.0,13000.0,30,32,32,32
8a858eff5b393484015b3935d76e0181,2,10000.0,11500.0,15,14,14,14
8a858eff5b393484015b3935d76e0181,4,20000.0,22250.0,15,14,14,14
8a858f0455d9feaf0155e8d773b53966,6,20000.0,21900.0,15,14,16,14
8a858f0455d9feaf0155e8d773b53966,7,20000.0,24500.0,30,23,29,23
8a858f0a56ffda56015709a71f9c02c7,3,20000.0,22250.0,15,12,16,12
8a858f0a56ffda56015709a71f9c02c7,7,30000.0,34400.0,30,27,30,27
8a858f0a56ffda56015709a71f9c02c7,11,40000.0,44800.0,30,27,29,27
8a858f155554552501555685429f4905,12,30000.0,34400.0,30,44,29,43
8a858f155554552501555685429f4905,8,20000.0,23800.0,30,34,31,34
8a858f155554552501555685429f4905,11,30000.0,34400.0,30,32,29,32
8a858f1e5add5268015ae7ca38b245d2,3,10000.0,13000.0,30,24,29,24
8a858f275c451af5015c4e29f5373134,1,10000.0,11500.0,15,15,15,15
8a858f2f54e28d530154f1ba3a8f37c9,12,30000.0,34500.0,30,27,29,27
8a858f2f54e28d530154f1ba3a8f37c9,5,30000.0,34500.0,30,28,29,28
8a858f2f54e28d530154f1ba3a8f37c9,8,10000.0,12900.0,30,25,29,25
8a858f3d5bfc954e015bfcc137851d9d,1,10000.0,11500.0,15,12,17,12
8a858f475c7ea023015c7ed3b27b0ccf,1,10000.0,13000.0,30,21,34,21
8a858f585bfd6341015c005942497b6c,3,10000.0,11500.0,15,2,15,2
8a858f6c5a37e2a3015a3914d98f0578,3,10000.0,13000.0,30,34,30,34
8a858f735b437619015b438c6b3626c8,3,10000.0,13000.0,30,29,29,29
8a858f7e5ba0189c015ba0ac3e254fe3,2,10000.0,11500.0,15,6,14,6
8a858f8e597cf3f40159837df1367cd9,3,10000.0,13000.0,30,29,29,29
8a858f9c5a4817be015a48cd8369332b,5,10000.0,13000.0,30,31,31,31
8a858f9c5a4817be015a48cd8369332b,2,10000.0,11500.0,15,15,14,15
8a858fa95c695f85015c7806a0387faa,2,10000.0,11500.0,15,9,14,9
8a858fb65b2020b2015b2387b22b70d4,4,15000.0,18375.0,30,30,29,30
8a858fcf5b39c3ba015b3ce36bad10a2,2,10000.0,11500.0,15,20,14,20
8a858fea5b8c314d015b8c4fd9371600,3,10000.0,13000.0,30,15,31,15
8a858e165b90faf9015b9ed99b3e0c2d,2,10000.0,11500.0,15,16,14,16
8a858e725c3ae262015c3dfc23de0ccf,1,10000.0,13000.0,30,29,31,29
8a858fa25bd92c20015bdec1e1616d76,2,10000.0,13000.0,30,26,29,26
8a85882653e2eb990153e7b4c52d2815,12,40000.0,44000.0,30,22,29,22
8a85882653e2eb990153e7b4c52d2815,4,20000.0,24500.0,30,26,29,26
8a85882653e2eb990153e7b4c52d2815,2,10000.0,13000.0,30,28,29,28
8a8588ae53f1cb7c01540f4e83bc3b26,13,40000.0,48000.0,60,56,29,24
8a8588ae53f1cb7c01540f4e83bc3b26,2,10000.0,11500.0,15,12,14,12
8a8588ae53f1cb7c01540f4e83bc3b26,3,10000.0,11500.0,15,0,16,0
8a858900536a043401537f6cf1b222b7,6,40000.0,44800.0,30,22,29,22
8a858900536a043401537f6cf1b222b7,7,40000.0,47600.0,60,57,31,31
8a858959537a097401537c7ed53d0780,5,20000.0,23600.0,30,27,29,27
8a858959537a097401537c7ed53d0780,2,10000.0,13000.0,30,26,29,26
8a858e005c2154c2015c30e623201bdd,1,10000.0,11500.0,15,9,14,9
8a858e165ad25487015ad6eb97ee2fbe,3,10000.0,11500.0,15,13,14,13
8a858e165ad25487015ad6eb97ee2fbe,6,20000.0,22250.0,15,10,14,10
8a858e205bcee61c015bcf7dfcf3355b,1,10000.0,11500.0,15,14,14,14
8a858e345a04f20b015a0b7763b67cf8,4,10000.0,11500.0,15,11,14,11
8a858e4357be1daf0157bebb3c4c6fa3,4,10000.0,13000.0,30,29,29,29
8a858e4357be1daf0157bebb3c4c6fa3,3,10000.0,13000.0,30,30,30,30
8a858e5856b7840c0156c289b8584f4c,4,10000.0,13000.0,30,30,29,30
8a858e5856b7840c0156c289b8584f4c,1,10000.0,13000.0,30,25,30,25
8a858e6c5c88d145015c9817fa35283d,1,10000.0,13000.0,30,13,29,13
8a858e79568ec7de015690a5594b3bea,7,30000.0,34400.0,30,29,29,29
8a858e79568ec7de015690a5594b3bea,9,40000.0,47600.0,60,42,30,31
8a858e79568ec7de015690a5594b3bea,4,20000.0,23800.0,30,21,30,21
8a858e8e5bed1968015bed2ff2c80fc2,2,10000.0,13000.0,30,29,31,29
8a858e985885ff6d015888f527e12be6,1,10000.0,13000.0,30,21,29,21
8a858eab5cf9c4c8015cfa60fae235fd,1,10000.0,11500.0,15,18,16,18
8a858eb95b8c2f6e015b8d569e153fb6,3,10000.0,13000.0,30,28,31,28
8a858ec45577f83e01557cf8b0ab3bc9,3,10000.0,13000.0,30,30,29,30
8a858ec45577f83e01557cf8b0ab3bc9,5,10000.0,13000.0,30,25,29,25
8a858edb5b671760015b67573f222acd,2,10000.0,11500.0,15,14,16,14
8a858ee055ffbe17015602a7bc1c59f7,1,10000.0,13000.0,30,91,29,91
8a858ee055ffbe17015602a7bc1c59f7,9,10000.0,10750.0,15,5,14,5
8a858ee055ffbe17015602a7bc1c59f7,6,20000.0,21900.0,15,12,14,12
8a858ee45a22cbec015a23631b0c46cf,2,10000.0,11500.0,15,14,14,14
8a858ee45a22cbec015a23631b0c46cf,3,10000.0,11500.0,15,17,14,17
8a858ee75a1db75f015a1df3eb031cf7,4,10000.0,11125.0,15,39,15,39
8a858efb54ccb4820154cdc92e2239fc,8,20000.0,24500.0,30,6,29,6
8a858efb54ccb4820154cdc92e2239fc,3,10000.0,13000.0,30,24,29,24
8a858f085bcf44be015bd2e931310a74,4,20000.0,24500.0,30,28,30,28
8a858f1955b1c4df0155cdbeafe97a3e,1,10000.0,13000.0,30,27,29,27
8a858f365b2547f3015b25c392084b59,1,10000.0,11500.0,15,14,14,14
8a858f3d5add42e2015ae1afc0810894,3,10000.0,13000.0,30,29,29,29
8a858f4f552ae10101552bbe69264046,1,10000.0,11500.0,15,14,14,14
8a858f60560bc43d01560d6ed8b068e6,9,20000.0,21900.0,15,7,14,7
8a858f60560bc43d01560d6ed8b068e6,10,30000.0,34500.0,30,21,31,21
8a858f60560bc43d01560d6ed8b068e6,4,10000.0,11500.0,15,12,14,12
8a858f6a5d1e09b3015d28d2bea41914,1,10000.0,11500.0,15,15,15,15
8a858f725b49c0c0015b4f1f05784037,7,30000.0,34500.0,30,28,29,28
8a858f7a5ca22d3c015ca282b1ac2e08,1,10000.0,11500.0,15,19,18,19
8a858f99560bbe4501561ba1e2496884,11,40000.0,44000.0,30,27,31,27
8a858f99560bbe4501561ba1e2496884,8,30000.0,36800.0,60,60,31,33
8a858f99560bbe4501561ba1e2496884,6,20000.0,21900.0,15,15,14,15
8a858fa154e2912f01551033886c784b,2,10000.0,13000.0,30,8,29,8
8a858fb95b5d059d015b5d19f66e182b,3,10000.0,13000.0,30,33,29,33
8a858fc15b68ba6a015b7765e93d54fa,1,10000.0,13000.0,30,29,29,29
8a858fd85b685607015b75c236d17101,2,10000.0,13000.0,30,32,30,32
8a858fea5b8c314d015b8d032aaf7347,5,20000.0,24500.0,30,29,29,29
8a858ff257048b5001570c67315b660b,1,10000.0,13000.0,30,26,30,26
8a858ff257048b5001570c67315b660b,6,30000.0,36800.0,60,37,29,29
8a858ffc5aa39049015aa5111d27328c,2,10000.0,13000.0,30,32,30,32
8a858ffc5aa39049015aa5111d27328c,4,10000.0,11750.0,30,31,31,31
8a8589ec542eaa89015443b229544ffe,10,30000.0,34400.0,30,29,29,29
8a8589ec542eaa89015443b229544ffe,5,10000.0,13000.0,30,33,29,29
8a8589ec542eaa89015443b229544ffe,4,10000.0,13000.0,30,33,31,33
8a858f1b5b9136f7015b9f66e5c5327c,1,10000.0,11500.0,15,14,14,14
8a858f7e5c69a6e3015c6f838d472fa2,2,10000.0,11500.0,15,11,15,11
8a858ff9580b881201580bac5a811068,1,10000.0,11500.0,15,25,14,25
8a85886f54517ee001546a2717571d36,3,10000.0,13000.0,30,38,29,38
8a85886f54517ee001546a2717571d36,1,10000.0,11500.0,15,16,14,16
8a85886f54517ee001546a2717571d36,2,8000.0,9200.0,15,12,14,12
8a8588f754a058cb0154b922d7fe1ffd,10,40000.0,48000.0,60,30,29,29
8a8588f754a058cb0154b922d7fe1ffd,5,30000.0,36800.0,60,33,31,32
8a85893d53e2e2f30153e587432034bf,8,30000.0,34500.0,30,32,31,32
8a85893d53e2e2f30153e587432034bf,7,30000.0,34500.0,30,29,29,29
8a85897353d85af80153d8a368020159,4,10000.0,11500.0,15,15,14,15
8a85897353d85af80153d8a368020159,6,10000.0,11500.0,15,9,14,9
8a85897353d85af80153d8a368020159,7,10000.0,11125.0,15,13,14,13
8a8589c1545181f3015466b5659a4299,9,50000.0,57500.0,90,51,29,29
8a8589c1545181f3015466b5659a4299,7,40000.0,47600.0,60,25,29,25
8a858e0156b782a10156b96d30cb5b73,5,20000.0,23800.0,30,30,29,30
8a858e0156b782a10156b96d30cb5b73,2,10000.0,13000.0,30,28,30,28
8a858e055ac84a51015ac9a10d857523,1,10000.0,13000.0,30,17,29,17
8a858e105c1c09c8015c1f8d43752c0a,1,10000.0,11500.0,15,14,14,14
8a858e245c214660015c2ad957886351,1,10000.0,11500.0,15,3,14,3
8a858e345a04f20b015a0a8f17e174f4,7,15000.0,16687.5,15,14,14,14
8a858e345a04f20b015a0a8f17e174f4,2,10000.0,11500.0,15,14,14,14
8a858e4b5a94ae68015a9ed1b2e56376,4,20000.0,21900.0,15,13,14,13
8a858e4b5a94ae68015a9ed1b2e56376,5,20000.0,23800.0,30,28,31,28
8a858e625c8d993a015c91c4ee862bc9,1,10000.0,13000.0,30,15,30,15
8a858e64586254230158665e299575fb,3,10000.0,11500.0,15,2,14,2
8a858e64586254230158665e299575fb,7,30000.0,34400.0,30,16,30,16
8a858e64586254230158665e299575fb,9,30000.0,34400.0,30,27,29,27
8a858e6f5cd5e874015ce0e5d4c235ba,1,10000.0,13000.0,30,25,30,25
8a858e865bd4175e015bd85ed8ed6940,2,10000.0,13000.0,30,31,30,31
8a858e8b5a8a77a9015a8d99c3190691,4,20000.0,24500.0,30,35,31,35
8a858eab5cf9c4c8015d034b5561731d,1,10000.0,13000.0,30,15,30,15
8a858ecc5a60be73015a60c1abbe0296,2,10000.0,13000.0,30,62,29,62
8a858eda552adcc201555d90a72d7a22,1,10000.0,13000.0,30,30,30,30
8a858eed5756fb0e015758826c1076d8,6,20000.0,23800.0,30,30,29,30
8a858eed5756fb0e015758826c1076d8,5,20000.0,23800.0,30,25,29,25
8a858efa5b444739015b47adb9a25de1,5,10000.0,13000.0,30,3,30,3
8a858f045bab240c015baf9f84ab6e67,2,10000.0,13000.0,30,27,31,27
8a858f0f5bfd79d2015c08207d265627,3,10000.0,11500.0,15,14,14,14
8a858f1f58716185015877272a5b5d18,2,10000.0,11500.0,15,11,14,11
8a858f1f58716185015877272a5b5d18,5,20000.0,23800.0,30,26,31,26
8a858f295c8d307f015c9897ad450f86,1,10000.0,13000.0,30,12,29,12
8a858f30551130db01552563f6780605,7,20000.0,23800.0,30,23,29,23
8a858f30551130db01552563f6780605,2,9000.0,11700.0,30,35,31,35
8a858f465668e3d601566c0daeb24682,7,40000.0,47600.0,60,31,29,29
8a858f465668e3d601566c0daeb24682,6,30000.0,36800.0,60,62,29,30
8a858f495a70f465015a76e95fa42c3d,1,10000.0,13000.0,30,26,30,26
8a858f585cf9d48b015d033bfc6e1de3,1,10000.0,11500.0,15,8,14,8
8a858f5f55f9698c0156004d35076ede,12,40000.0,48000.0,60,27,29,27
8a858f5f55f9698c0156004d35076ede,4,20000.0,22250.0,15,14,14,14
8a858f5f55f9698c0156004d35076ede,7,30000.0,34400.0,30,26,29,26
8a858f615b910db3015b9f5182bb5df7,3,10000.0,11500.0,15,3,16,3
8a858f6d5a7fef7d015a81cbcf5133e6,4,10000.0,13000.0,30,40,32,40
8a858f9d5668e3f1015674c7847e34a0,5,20000.0,21900.0,15,15,15,15
8a858f9d5668e3f1015674c7847e34a0,7,30000.0,34500.0,30,31,30,31
8a858fa257d8223c0157e7e6ce253dd8,1,10000.0,13000.0,30,38,29,38
8a858fa459e0a1340159e1f07d045910,2,10000.0,13000.0,30,6,29,6
8a858fab5cd5e1a7015cd624bb8b1f08,1,10000.0,13000.0,30,30,30,30
8a858fbd5cd6054a015ce63fd2ae1580,1,10000.0,13000.0,30,27,33,27
8a858fc55b2fde30015b32b1b8a7763c,3,10000.0,13000.0,30,7,31,7
8a858fda56562f8f015663f921ac0cee,4,20000.0,24500.0,30,13,29,13
8a858fda56562f8f015663f921ac0cee,9,40000.0,44800.0,30,30,29,30
8a858fda56562f8f015663f921ac0cee,8,40000.0,44800.0,30,21,29,21
8a858fea5751aefe01575d9c176d4375,2,10000.0,11500.0,15,11,14,11
8a858ff455a09f5a0155bc4ffceb6327,5,20000.0,24500.0,30,26,30,26
8a85886e5410189001541a3d92df3588,10,30000.0,34500.0,30,33,31,33
8a85886e5410189001541a3d92df3588,2,10000.0,11500.0,15,19,16,19
8a85886e5410189001541a3d92df3588,8,30000.0,34400.0,30,27,31,26
8a858e245b680423015b7533a0a14d64,3,10000.0,13000.0,30,32,31,32
8a858f345c1075d5015c10d553c82ba2,1,10000.0,11500.0,15,28,14,28
8a858f6c570f2d660157231c6d3e7037,3,10000.0,13000.0,30,25,30,25
8a858f6c570f2d660157231c6d3e7037,2,10000.0,13000.0,30,26,29,26
8a858ff556236fa8015625ba7aca1533,7,15000.0,18350.0,30,23,29,23
8a858ff556236fa8015625ba7aca1533,8,15000.0,18200.0,30,33,29,33
8a858ff556236fa8015625ba7aca1533,6,30000.0,34400.0,30,71,29,70
8a85881053bc33670153cba1f98e6d19,6,30000.0,36800.0,60,62,29,30
8a85888c54a05b820154a7b470875afa,8,30000.0,34400.0,30,31,30,31
8a85888c54a05b820154a7b470875afa,3,10000.0,13000.0,30,27,29,27
8a85888c54a05b820154a7b470875afa,1,10000.0,13000.0,30,15,29,14
8a8588f8541e11db01542a1ef37c7f27,1,10000.0,11500.0,15,14,14,14
8a8588f8541e11db01542a1ef37c7f27,4,10000.0,13000.0,30,29,29,29
8a8589125340c9660153418093970e29,7,20000.0,23800.0,30,31,30,31
8a8589125340c9660153418093970e29,6,20000.0,22250.0,15,19,14,19
8a8589125340c9660153418093970e29,2,10000.0,11500.0,15,37,15,37
8a8589ac53a4303e0153a8be7be02653,1,10000.0,11500.0,15,42,14,42
8a858e005b4830ef015b4833bcc6027e,3,10000.0,13000.0,30,27,29,27
8a858e0458c1f4620158d00068ba7049,2,10000.0,13000.0,30,28,30,28
8a858e0b5d1d8104015d1dcb82a0210c,1,10000.0,11500.0,15,16,16,16
8a858e185b4923b4015b4c4dd82a073b,1,10000.0,11500.0,15,11,15,11
8a858e245b680423015b6b3689d46b4b,5,20000.0,24500.0,30,29,29,29
8a858e2d5bc95851015bc98eb8fc1575,3,10000.0,11500.0,15,24,14,24
8a858e3654e2a8240154eed94fe84954,3,10000.0,11125.0,15,10,15,10
8a858e3654e2a8240154eed94fe84954,1,10000.0,13000.0,30,36,29,36
8a858e51584a1fc701584f9840341f42,6,20000.0,24500.0,30,28,30,28
8a858e51584a1fc701584f9840341f42,2,10000.0,11500.0,15,6,16,6
8a858e59569397d501569767f9776c1f,4,20000.0,23800.0,30,36,29,36
8a858e635bd8fe1e015bd92b99e21721,1,10000.0,11500.0,15,13,15,11
8a858e69566ae5b801568db4c5892cb6,3,20000.0,24500.0,30,31,30,30
8a858e69566ae5b801568db4c5892cb6,1,10000.0,13000.0,30,25,29,25
8a858e6f5cd5e874015ce6601edf7c48,1,10000.0,11500.0,15,13,15,13
8a858e7e5b159af5015b159ee41e0440,3,10000.0,13000.0,30,37,30,37
8a858e945bfdb9e7015c0fab19aa6d1c,1,10000.0,11500.0,15,6,14,6
8a858eb4588604f7015897011ae05062,11,30000.0,34500.0,30,27,29,27
8a858eb4588604f7015897011ae05062,7,20000.0,23800.0,30,0,29,0
8a858eb4588604f7015897011ae05062,10,20000.0,24500.0,30,17,29,17
8a858ec555f96a9a0155fdc921c70107,2,10000.0,13000.0,30,21,29,21
8a858edd5c8348c4015c862319f96e04,1,10000.0,11500.0,15,8,14,8
8a858eec5aaf010c015ab23a55167a3a,3,10000.0,11500.0,15,4,14,4
8a858eec5aaf010c015ab23a55167a3a,7,30000.0,34500.0,30,29,31,29
8a858ef95bf799a0015bf7ad8a020a28,2,10000.0,13000.0,30,28,29,28
8a858f095c3b2c30015c3ed334092d6d,2,10000.0,11500.0,15,11,16,11
8a858f0e5a6171ba015a6a0391d80c8c,5,20000.0,24500.0,30,9,29,9
8a858f0e5a6171ba015a6a0391d80c8c,4,20000.0,24500.0,30,26,29,26
8a858f2a5d313efd015d316569111776,1,10000.0,11500.0,15,13,14,13
8a858f415ba54724015ba8f78f4944a1,2,10000.0,13000.0,30,29,29,29
8a858f555cc65d60015cc8c9b8a84631,1,10000.0,13000.0,30,29,29,29
8a858f605623784501562ba579fb44dd,9,40000.0,48000.0,60,29,29,29
8a858f605623784501562ba579fb44dd,3,10000.0,13000.0,30,28,29,28
8a858f665c2142a0015c30eb258f3d74,2,10000.0,13000.0,30,30,29,30
8a858f6e5a951fc2015a9e1a76993ed7,4,20000.0,24500.0,30,41,31,41
8a858f855d417b4d015d41a765711bd1,1,10000.0,13000.0,30,10,30,10
8a858f975c4582c4015c536f14707d09,1,10000.0,13000.0,30,21,29,21
8a858fa05908043801590d4b1887715d,6,20000.0,24500.0,30,15,30,15
8a858fa05908043801590d4b1887715d,2,10000.0,13000.0,30,31,31,31
8a858fa4552add9f015548abf546345d,6,30000.0,34500.0,30,28,29,27
8a858fb15d41fc6b015d46e274915b02,1,10000.0,11500.0,15,13,15,13
8a858fd15b15df91015b16a9537a3cf4,5,20000.0,24500.0,30,16,29,16
8a858fd15b15df91015b16a9537a3cf4,2,10000.0,11500.0,15,1,14,1
8a858fe5569398920156b5c197c9790d,10,40000.0,44800.0,30,29,29,29
8a858fe5569398920156b5c197c9790d,12,40000.0,44000.0,30,26,30,26
8a858fe5569398920156b5c197c9790d,8,30000.0,34400.0,30,20,29,20
8a858fe95c88ee44015c88f55a2301aa,1,10000.0,13000.0,30,23,30,23
