customerid,loannumber,approveddate,loanamount,totaldue,termdays,good_bad_flag
8a858e675cc6685e015cc6eb279c3e84,2,2017-07-25 10:48:42,10000.0,11500.0,15,Good
8a858e6c5c88d145015c894de1a91c5c,2,2017-07-01 09:55:54,10000.0,13000.0,30,Good
8a858e705668e167015685e1e07c19d4,10,2017-07-21 22:38:53,40000.0,48000.0,60,Good
8a858e7855113fb70155136433e942c9,10,2017-07-03 05:44:40,20000.0,24500.0,30,Bad
8a858e7d5d328208015d3409dd464483,2,2017-07-30 13:05:45,10000.0,11500.0,15,Good
8a858e905ce98e8d015cede36efc025d,2,2017-07-28 11:26:04,10000.0,13000.0,30,Bad
8a858eae5bb5beb8015bb947fd2f4f4d,3,2017-07-08 08:15:37,10000.0,11500.0,15,Good
8a858eb55cf45581015cf47853d613db,2,2017-07-27 16:26:50,10000.0,13000.0,30,Good
8a858ec959f3d0320159f411f586198d,9,2017-07-30 14:28:29,10000.0,11125.0,15,Good
8a858ed55c5f1965015c5f58ecbc2069,2,2017-07-05 19:55:31,10000.0,13000.0,30,Bad
8a858edb5a70bfe0015a7ef6715642d0,5,2017-07-10 07:19:12,20000.0,24500.0,30,Good
8a858ee055ffbe17015607e67cec57e9,7,2017-07-12 15:53:52,30000.0,34500.0,30,Good
8a858ee755a0c84a0155a3b5a9ab2308,10,2017-07-08 07:49:41,10000.0,11500.0,15,Bad
8a858eef55548905015554a9578505d4,5,2017-07-08 17:07:29,10000.0,13000.0,30,Good
8a858f00590ac4e70159320caa4a190c,9,2017-07-27 19:48:23,40000.0,44000.0,30,Good
8a858f045bab240c015baf9e44646d76,2,2017-07-14 10:39:17,10000.0,13000.0,30,Good
8a858f0f5bfd79d2015c0c2370d436a1,4,2017-07-12 10:45:14,30000.0,34500.0,30,Good
8a858f1b5b256bc9015b2a8b75dc0b45,6,2017-07-03 23:53:51,15000.0,18375.0,30,Good
8a858fa154e2912f0155065fcda06f84,9,2017-07-04 14:30:13,20000.0,24500.0,30,Good
8a858fa3552ae1120155398656a154c3,14,2017-07-06 20:07:23,40000.0,44000.0,30,Good
8a858faa56dffac60156ffa41b542ce7,7,2017-07-26 14:19:47,30000.0,34500.0,30,Good
8a858fb15b34a708015b37eeb86e0008,4,2017-07-12 09:11:51,10000.0,13000.0,30,Bad
8a858fba5cd5feee015cdb7399184dc9,2,2017-07-24 19:19:56,10000.0,13000.0,30,Good
8a858fbf5b3a0b46015b3d5e8fae2a65,5,2017-07-09 14:21:08,20000.0,24500.0,30,Good
8a858fcb5bab1fda015baebcd3791586,6,2017-07-27 01:34:47,20000.0,24500.0,30,Good
8a858fd35b5dfefb015b5e080dc50892,5,2017-07-28 19:56:10,20000.0,24500.0,30,Good
8a858fda5c3b0f1c015c403b1f5c301c,3,2017-07-20 18:35:35,10000.0,13000.0,30,Good
8a858fe5569398920156b644671b0f2a,3,2017-07-18 12:11:37,10000.0,13000.0,30,Good
8a858fed5cabd3a0015cac23520a3743,2,2017-07-05 14:48:31,10000.0,13000.0,30,Good
8a858ff85b339568015b33e96b393bff,5,2017-07-24 12:07:26,20000.0,24500.0,30,Good
8a858ffb5d1832fd015d184b6ad80f09,2,2017-07-08 11:53:45,10000.0,13000.0,30,Good
8a76e7d443e6e97c0143ed0a13cb4f61,4,2017-07-28 00:12:31,30000.0,39000.0,60,Bad
8a858e255b910db1015ba0f1568c39f8,5,2017-07-28 19:37:00,20000.0,24500.0,30,Bad
8a858ea55b58f026015b599e472439d2,3,2017-07-10 15:22:51,10000.0,13000.0,30,Bad
8a858ed25ba09f98015ba9a3696f65db,3,2017-07-26 12:33:52,10000.0,13000.0,30,Bad
8a858f265c2187bd015c3402a9e52573,3,2017-07-05 18:41:54,10000.0,11500.0,15,Bad
8a858f555cc65d60015cc87c7641417a,2,2017-07-20 10:20:26,10000.0,13000.0,30,Bad
8a858f8e5d0dc74e015d0de015760ef2,2,2017-07-19 05:42:48,10000.0,13000.0,30,Bad
8a858fe8555f401f01556dbd487e78d5,5,2017-07-06 19:30:34,10000.0,13000.0,30,Bad
8a85881053bc33670153c9dc2e3a4393,10,2017-07-26 08:27:20,40000.0,48000.0,60,Good
8a85888c548fb3d501549748043c4fc2,3,2017-07-20 12:39:46,10000.0,11500.0,15,Good
8a8588dc5384a05f0153982119c81a51,3,2017-07-04 19:48:36,10000.0,13000.0,30,Good
8a8588fd53e2e6cf0153ec3302de1278,8,2017-07-07 16:05:08,30000.0,39000.0,60,Good
8a85893d53f104eb015409d628cd0e46,7,2017-07-14 08:36:56,10000.0,13000.0,30,Good
8a8589a453bc422d0153c7b616f60646,10,2017-07-20 16:51:25,40000.0,48000.0,60,Bad
8a858e0156b782a10156c2f83bd248f2,9,2017-07-01 12:39:01,20000.0,24500.0,30,Good
8a858e0b5d1d8104015d1db8dcf31765,2,2017-07-14 13:38:23,10000.0,11500.0,15,Good
8a858e135c7e2eec015c813211a96674,2,2017-07-26 11:45:48,10000.0,13000.0,30,Good
8a858e2155defefd0155e88ca1b22485,9,2017-07-24 14:36:36,50000.0,55000.0,60,Good
8a858e245c5f3f7c015c63d531167c8a,2,2017-07-03 13:53:22,10000.0,13000.0,30,Good
8a858e345be813ea015be81b372e07dd,5,2017-07-14 16:43:17,20000.0,22250.0,15,Good
8a858e3c5853733801585dadb1334a2e,3,2017-07-14 19:02:37,10000.0,13000.0,30,Good
8a858e495d1e235c015d2bcddad44cd9,2,2017-07-23 11:21:51,10000.0,11500.0,15,Good
8a858e545cf8f7eb015cf918d0ed129a,2,2017-07-25 09:53:56,10000.0,11500.0,15,Good
8a858e5d5bf3454f015bf3c38c482aa5,3,2017-07-02 12:11:14,10000.0,13000.0,30,Good
8a858e655a047d1a015a0daaf9874735,8,2017-07-30 12:07:16,30000.0,34500.0,30,Good
8a858e695d18c7a1015d1c3e840913e6,2,2017-07-29 10:08:25,10000.0,13000.0,30,Good
8a858e6d5b252065015b2fa1ee3843da,4,2017-07-09 10:26:22,20000.0,24500.0,30,Bad
8a858e715bd3fa19015bd7d998442e30,4,2017-07-18 07:44:17,10000.0,11500.0,15,Good
8a858e7b55deef140155e587fc3b63ba,7,2017-07-06 13:11:24,30000.0,34500.0,30,Good
8a858e885c63d379015c6ed663042002,3,2017-07-24 06:44:35,10000.0,13000.0,30,Good
8a858e995ccb5414015ccc4147cb4bc8,2,2017-07-27 05:48:03,10000.0,13000.0,30,Good
8a858eb25cf38c4b015cf3d1cb702960,2,2017-07-15 09:28:25,10000.0,11500.0,15,Good
8a858eba5b681df4015b703c75a501bc,6,2017-07-08 07:12:45,30000.0,34500.0,30,Good
8a858ed25b1b19eb015b1b59dc1b15a7,7,2017-07-17 20:15:30,30000.0,34500.0,30,Good
8a858ed759d079530159d127708943f6,7,2017-07-06 09:42:00,30000.0,34500.0,30,Good
8a858edd56236fc8015623c3a4f40467,7,2017-07-21 09:49:14,10000.0,10750.0,15,Good
8a858ee159de9b420159dee292301739,7,2017-07-05 06:20:33,20000.0,23000.0,30,Good
8a858eea5a232d51015a2452529c1455,12,2017-07-05 17:28:14,30000.0,34500.0,30,Good
8a858ef258d4a48b0158e9fb404a4f72,4,2017-07-04 13:11:20,20000.0,24500.0,30,Bad
8a858f0455d9feaf0155e0332396619d,4,2017-07-22 20:30:35,20000.0,24500.0,30,Good
8a858f0d58a18ebc0158b0ec239828b8,6,2017-07-15 06:16:03,20000.0,24500.0,30,Good
8a858f13556665aa015572d6e7b872de,14,2017-07-08 14:42:36,50000.0,52500.0,30,Good
8a858f265b1416a5015b145705f24eb2,3,2017-07-14 07:37:42,10000.0,13000.0,30,Good
8a858f2d5853901a015861e6f6315db1,10,2017-07-05 18:41:01,30000.0,34500.0,30,Good
8a858f365b2547f3015b30981af37cb7,5,2017-07-21 20:32:03,10000.0,13000.0,30,Good
8a8588235384a58d01538b5b8d49372c,3,2017-07-23 15:28:15,10000.0,13000.0,30,Good
8a858887545183ca01546142802e4b4e,11,2017-07-28 13:04:16,30000.0,39000.0,60,Good
8a8588fd53c244bc0153c74fad72587f,9,2017-07-05 08:30:44,30000.0,34500.0,30,Good
8a85893d53f104eb0153fec8703465f1,17,2017-07-20 18:22:34,50000.0,57500.0,90,Good
8a8589a453bc422d0153c7d857e0190f,2,2017-07-24 15:02:09,10000.0,13000.0,30,Good
8a858e0156b782a10156e09c0f90725b,8,2017-07-05 15:22:04,30000.0,34500.0,30,Good
8a858e0a5a85cfaa015a89b1af345719,5,2017-07-06 21:11:47,10000.0,12250.0,30,Good
8a858e125c358780015c35aad25310ef,3,2017-07-10 17:54:43,10000.0,13000.0,30,Good
8a858e195af64338015af6bc45ef5aef,2,2017-07-28 19:38:51,10000.0,11000.0,15,Good
8a858e1e54e2aa5a0155059eabfa7cc1,2,2017-07-21 19:08:40,10000.0,13000.0,30,Good
8a858e2d565657b1015663ff20d43576,5,2017-07-04 10:42:06,20000.0,24500.0,30,Good
8a858e345be813ea015be87d70855b44,2,2017-07-07 09:06:34,10000.0,13000.0,30,Good
8a858e3d570f30bb0157146c32c418b7,8,2017-07-01 21:13:24,30000.0,39000.0,60,Good
8a858e495cef1ef1015cf33d14dd7935,2,2017-07-27 08:30:52,10000.0,12500.0,30,Bad
8a858e5555780ea001557c46f2c91d97,3,2017-07-28 11:59:46,10000.0,13000.0,30,Good
8a858e615c832be8015c86f0d1082a70,2,2017-07-10 22:43:48,10000.0,13000.0,30,Good
8a858e64590ae20001592265cda16d7b,2,2017-07-02 14:32:19,10000.0,13000.0,30,Good
8a858e6c5c88d145015c8cf7a5e17156,2,2017-07-14 14:12:13,10000.0,13000.0,30,Good
8a858e7655072083015517c8fe5b2942,5,2017-07-27 19:20:40,30000.0,34500.0,30,Good
8a858e875b910dfe015b917802c4282b,4,2017-07-19 02:36:27,10000.0,13000.0,30,Good
8a858e8a5c1c14b8015c208abf11720a,3,2017-07-05 13:39:23,10000.0,13000.0,30,Good
8a858e955aeb055e015aebee294a5a85,5,2017-07-16 07:41:08,20000.0,22250.0,15,Good
8a858e9d59e0997b0159ea88a18970b1,5,2017-07-07 20:49:23,20000.0,24500.0,30,Bad
8a858ea55b58f026015b5c11ad2e2dd2,6,2017-07-11 07:11:20,30000.0,34500.0,30,Good
8a858eb456e0b9490156fb7018a91a1e,12,2017-07-22 16:45:03,10000.0,11500.0,15,Good
8a858eba5591bf2801559ae75c8d32bc,9,2017-07-05 17:14:10,40000.0,48000.0,60,Good
8a858ece586263020158696870092f98,2,2017-07-18 07:48:17,10000.0,11500.0,15,Good
8a858ed65bd3a65c015bd3e9a0ff2664,3,2017-07-26 15:11:28,10000.0,13000.0,30,Good
8a858edf55ca17ba0155d58ee8d43f6a,2,2017-07-27 22:44:00,10000.0,11500.0,15,Good
8a858ee55cb156e6015cbd3d5e3555c2,2,2017-07-17 08:28:55,10000.0,11500.0,15,Good
8a858eed5a42df95015a45e2fcac6aa9,6,2017-07-12 06:06:37,30000.0,34500.0,30,Good
8a858efe5bca0a81015bca60dfdc14bb,2,2017-07-29 17:11:29,10000.0,13000.0,30,Good
8a858f045556eaa401556dd7346663fc,5,2017-07-07 11:50:37,30000.0,39000.0,60,Good
8a858f0d5ca1cf54015ca237f4843b09,3,2017-07-30 22:55:51,10000.0,13000.0,30,Good
8a858f1a5bd828f9015bd85e04b824f8,3,2017-07-12 17:20:18,10000.0,13000.0,30,Bad
8a858f275591bf5d0155968869002f72,6,2017-07-23 18:44:46,30000.0,34500.0,30,Good
8a858f2f5af5d835015af5db88300242,5,2017-07-14 14:57:16,10000.0,11500.0,15,Bad
8a858f365c83961c015c83a6989c054c,2,2017-07-08 18:32:03,10000.0,13000.0,30,Bad
8a858f415686c0ab0156932bc72861e0,10,2017-07-11 18:46:53,40000.0,44000.0,30,Good
8a858f475c11bc72015c1241c5e8477f,3,2017-07-24 14:22:10,10000.0,13000.0,30,Good
8a858f505ca7b434015cab87f6cb61ed,2,2017-07-21 18:16:22,10000.0,13000.0,30,Good
8a858f5856373f8801564a639d9d6aba,11,2017-07-03 12:27:41,30000.0,34500.0,30,Good
8a858f5e5cb23c77015cb617d25a6080,2,2017-07-03 03:24:59,10000.0,13000.0,30,Good
8a858f665c2142a0015c2eceb8672f3f,3,2017-07-18 01:00:28,10000.0,13000.0,30,Bad
8a858f6e5cb16eb9015cba9514502da3,2,2017-07-10 11:00:00,10000.0,13000.0,30,Good
8a858f795896e56b0158a52e3f196868,10,2017-07-20 21:03:56,25000.0,27500.0,30,Good
8a858f845d13beed015d161cb56d72d7,2,2017-07-23 11:14:58,10000.0,11500.0,15,Good
8a858f925d5bfd0a015d5c41ca480d60,2,2017-07-26 10:43:18,10000.0,13000.0,30,Good
8a858f98560bbe110156217f2b324081,2,2017-07-19 14:29:39,10000.0,13000.0,30,Good
8a858fa154daefc00154de1b445805fa,10,2017-07-04 15:51:53,40000.0,44000.0,30,Good
8a858fa7590af88501591230cd1c34b0,2,2017-07-11 06:09:57,10000.0,11500.0,15,Bad
8a858faf5679a838015679dda1481bfb,7,2017-07-05 21:45:23,40000.0,48000.0,60,Good
8a858fb4563228d201563e3b46c90a86,2,2017-07-28 03:44:16,10000.0,11500.0,15,Good
8a858fbd5cd6054a015cda142858051a,2,2017-07-21 13:44:16,10000.0,11500.0,15,Good
8a858fc75cd62882015ce320d4b64f4d,2,2017-07-06 08:55:22,10000.0,13000.0,30,Good
8a858fcd56b9f22c0156d8afaef02fd8,5,2017-07-02 20:00:42,10000.0,13000.0,30,Good
8a858fd55577e87601557eb6810f1310,9,2017-07-06 13:40:04,30000.0,34500.0,30,Good
8a858fda5d37b00c015d3ba42a19619e,2,2017-07-28 12:42:08,10000.0,13000.0,30,Good
8a858f3c5c16cadb015c171ebcfb30b6,4,2017-07-16 22:32:09,20000.0,22250.0,15,Good
8a858f445d41ebbe015d4d646b946dec,2,2017-07-25 16:03:05,10000.0,11500.0,15,Good
8a858f525ba5119c015ba5a39b6c5444,3,2017-07-15 11:53:25,10000.0,11500.0,15,Good
8a858f615591c2cc015598dface34f3a,10,2017-07-16 16:59:41,30000.0,39000.0,60,Good
8a858f675c1c43bc015c209f0e59388c,3,2017-07-17 14:32:28,15000.0,18375.0,30,Good
8a858f795896e56b0158a47b8be660c5,3,2017-07-11 21:14:42,10000.0,11500.0,15,Bad
8a858f7d5ab3ca4b015ab5184798706a,3,2017-07-04 15:56:36,10000.0,13000.0,30,Good
8a858f8a558227f20155862e521949ca,8,2017-07-14 13:15:10,20000.0,24500.0,30,Bad
8a858f905c06a9c0015c0c8fca8c6706,3,2017-07-01 10:13:46,10000.0,13000.0,30,Good
8a858f985bee01cb015bf16ec19f5383,3,2017-07-20 12:05:40,10000.0,13000.0,30,Bad
8a858f9d5668e3f101567827de3b11f2,5,2017-07-02 10:48:23,20000.0,24500.0,30,Bad
8a858fa154e2912f0154eee022676b1c,5,2017-07-22 08:57:44,10000.0,11500.0,15,Good
8a858fa4552add9f01553e7f443c4214,13,2017-07-28 17:20:18,40000.0,44000.0,30,Good
8a858fa55acd8061015ad15eb8b47940,4,2017-07-02 05:04:06,20000.0,24500.0,30,Good
8a858fb15a41784f015a41921e4c142b,7,2017-07-14 10:15:40,30000.0,34500.0,30,Good
8a858fbb5bf26814015bf27f571811dd,3,2017-07-12 11:18:34,10000.0,11500.0,15,Bad
8a858fc75cd62882015ce3990b726a9b,2,2017-07-15 15:49:41,10000.0,11500.0,15,Good
8a858fcf5b39c3ba015b3b269d573d36,6,2017-07-30 20:34:49,20000.0,24500.0,30,Good
8a858fd95c3b5bca015c43d710a059bb,3,2017-07-10 07:22:52,10000.0,11500.0,15,Bad
8a858fe756939bbb0156993f3dda2d08,10,2017-07-21 17:37:48,30000.0,33000.0,30,Good
8a858fef570f30e501572962ab8f7a1f,10,2017-07-06 11:01:07,20000.0,24500.0,30,Bad
8a858ff556236fa801562d3353964355,2,2017-07-16 12:52:28,10000.0,13000.0,30,Good
8a8588fd53c244bc0153c72ed1924a60,17,2017-07-01 07:49:35,40000.0,48000.0,60,Bad
8a858e325b3e903a015b3eb4ce4b2882,3,2017-07-02 15:31:02,10000.0,13000.0,30,Bad
8a858e605ce99f55015ced0a99a63ba4,2,2017-07-24 14:32:49,10000.0,13000.0,30,Bad
8a858ecc5b5defb4015b5ea3f3613ec1,4,2017-07-29 07:18:37,10000.0,11500.0,15,Bad
8a858f2a5ce989dd015ce9fc24b1474b,2,2017-07-06 18:25:57,10000.0,13000.0,30,Bad
8a858f68587f3da1015880ef5d8805b4,9,2017-07-19 13:02:22,15000.0,18375.0,30,Bad
8a858fc45c21da6f015c31f01ed74654,3,2017-07-23 13:38:34,10000.0,13000.0,30,Bad
8a1088a0484472eb01484669e3ce4e0b,2,2017-07-27 19:44:08,10000.0,11500.0,15,Bad
8a8588235375c27f01537f79100c40c3,6,2017-07-15 20:12:52,10000.0,13000.0,30,Good
8a85889853f0fbaa01540444629832e2,10,2017-07-06 09:13:23,20000.0,24500.0,30,Good
8a85892e5425ad2001543095054f5b28,7,2017-07-28 18:18:15,10000.0,11500.0,15,Bad
8a858966538deb190153a778edfb61aa,6,2017-07-24 17:47:21,10000.0,11125.0,15,Good
8a8589a453bc422d0153c82e861c34f1,4,2017-07-04 14:57:06,25000.0,28750.0,30,Good
8a8589f853f100fb01540a6faacb4e74,10,2017-07-01 02:23:09,35000.0,38500.0,30,Good
8a858e0256b781d80156c09f1e585c2f,10,2017-07-29 07:25:31,30000.0,39000.0,60,Good
8a858e065ccb8bc0015ccbf7b21c1875,2,2017-07-02 18:10:44,10000.0,13000.0,30,Good
8a858e105bd92644015be07c35237d0d,3,2017-07-07 10:29:26,10000.0,13000.0,30,Good
8a858e2159f3c9030159f4336f1925f4,9,2017-07-06 09:53:35,20000.0,24500.0,30,Bad
8a858e285ba4bf33015ba50277171d93,5,2017-07-14 12:22:54,20000.0,24500.0,30,Good
8a858e36590808e3015917a6dae57137,5,2017-07-12 09:35:08,10000.0,13000.0,30,Good
8a858e4f5929c3df01595086e6cd773f,2,2017-07-04 15:48:02,10000.0,13000.0,30,Good
8a858e5b5bd99460015be7d577b04e0d,3,2017-07-07 14:36:07,10000.0,13000.0,30,Good
8a858e675c3fe0a1015c415368c24fb1,3,2017-07-19 10:56:41,10000.0,11500.0,15,Good
8a858e6d58b0cc520158b4bcc7f61ef2,2,2017-07-25 15:06:23,10000.0,13000.0,30,Good
8a858e705b3a03c7015b3d4d6eca680c,2,2017-07-10 12:03:48,10000.0,13000.0,30,Good
8a858e785c8d9167015c9b1641a0092e,2,2017-07-03 19:32:53,10000.0,13000.0,30,Good
8a858e8d5bf2d0c1015bf34ffdc94e1a,2,2017-07-20 02:41:07,10000.0,13000.0,30,Bad
8a858e935b496584015b496cdac50369,5,2017-07-16 23:20:04,10000.0,11500.0,15,Bad
8a858e985885ff6d0158aa2ce6772cff,7,2017-07-25 21:05:16,10000.0,13000.0,30,Good
8a858eae5a42129d015a421fa6270603,7,2017-07-12 15:20:19,20000.0,22250.0,15,Good
8a858eb85cef9327015cf30509cf2230,2,2017-07-29 22:37:14,10000.0,11500.0,15,Good
8a858ec05a9535db015a9b7e03650141,7,2017-07-24 18:16:54,30000.0,39000.0,60,Bad
8a858ec75bfd77c4015bff1610173ed1,2,2017-07-22 10:48:25,10000.0,13000.0,30,Bad
8a858ed75732b68101574d1614f23803,7,2017-07-20 09:31:31,20000.0,24500.0,30,Good
8a858ede5ca210f0015ca6e7144b3d34,2,2017-07-19 16:29:41,10000.0,13000.0,30,Good
8a858ee1578e399501579186cb2d6283,10,2017-07-01 03:18:24,40000.0,48000.0,60,Good
8a858f2a5b3f2121015b41d14e202aba,6,2017-07-26 23:18:31,10000.0,13000.0,30,Good
8a858f30551130db0155130b0d0652c4,9,2017-07-26 08:13:11,40000.0,48000.0,60,Bad
8a858f385b34d285015b34e6dbbb1309,9,2017-07-05 12:42:06,30000.0,34500.0,30,Good
8a858f3e589c40610158a57d427715a6,12,2017-07-28 17:42:50,10000.0,10000.0,15,Good
8a858f4c5bb597f6015bbdbff82d4971,5,2017-07-10 07:31:50,20000.0,24500.0,30,Bad
8a858f5e5566567d0155777b44e00cfa,6,2017-07-23 11:45:19,20000.0,24500.0,30,Good
8a858f655baa9ae1015baf6547472776,3,2017-07-06 14:36:12,10000.0,13000.0,30,Good
8a858f735aec46c4015af02a90835ac8,8,2017-07-28 10:14:02,30000.0,34500.0,30,Good
8a858f7b5763d88001576be2678d67c6,12,2017-07-28 09:56:12,45000.0,49500.0,60,Good
8a858f7e5c213ef4015c2a8b9fe20181,4,2017-07-21 11:58:55,20000.0,24500.0,30,Good
8a858f8e59d0b8930159d10900473713,5,2017-07-11 12:26:26,20000.0,24500.0,30,Good
8a858f925d3c3cad015d3c4541e2059f,2,2017-07-26 15:43:22,10000.0,13000.0,30,Good
8a858f9c56aaf37d0156b7221dc522d4,8,2017-07-19 13:14:39,40000.0,48000.0,60,Bad
8a858f9f5bd99987015be7d0e0f4085f,5,2017-07-27 11:03:22,20000.0,24500.0,30,Good
8a858fa25c120898015c16abe1cb45f4,3,2017-07-25 16:56:15,10000.0,13000.0,30,Good
8a858fa45bd95e9a015be29a6b136061,3,2017-07-27 16:58:34,10000.0,13000.0,30,Bad
8a858fad5ccb633e015ccb8973e511bc,2,2017-07-22 14:33:54,10000.0,11500.0,15,Good
8a858fb75b5894aa015b589fd7720a85,4,2017-07-02 21:11:45,20000.0,24500.0,30,Good
8a858fc45c5f93be015c61e0e5e55e38,3,2017-07-17 08:52:06,10000.0,11500.0,15,Good
8a858fcd56b9f22c0156bc268ef56102,2,2017-07-06 10:35:23,10000.0,11500.0,15,Good
8a858fd3552c75620155563fb5241458,9,2017-07-01 19:34:10,30000.0,34500.0,30,Good
8a858fe45cd62cbf015ce8f815230bc2,2,2017-07-13 18:19:17,10000.0,13000.0,30,Good
8a858fe95afc0665015affd8827a642b,4,2017-07-03 22:25:09,10000.0,11500.0,15,Good
8a858ff25c8250c1015c827e15821e4e,3,2017-07-13 12:36:35,10000.0,13000.0,30,Good
8a858ffd5c8d343d015c98e84c9c2a13,2,2017-07-24 16:36:45,10000.0,11500.0,15,Good
8a858e0156b782a10156beb5c215582e,2,2017-07-27 08:38:21,10000.0,11500.0,15,Bad
8a858e4b5cb1e4d7015cbf51622434f2,2,2017-07-14 18:42:06,10000.0,13000.0,30,Bad
8a858e885c9c6f96015ca07a1fe371fd,2,2017-07-08 08:29:06,10000.0,13000.0,30,Bad
8a858f0c5cc68025015cca6d2f6873fd,2,2017-07-26 22:27:10,10000.0,13000.0,30,Bad
8a858f585cf9d48b015d0a258b75758a,2,2017-07-20 22:20:34,10000.0,11500.0,15,Bad
8a858fb15b34a708015b360a67c61f3a,2,2017-07-05 22:59:49,10000.0,13000.0,30,Bad
8a858fe756939bbb0156b42e72185f25,11,2017-07-01 21:13:25,40000.0,48000.0,60,Bad
8a85880353acff880153b23e3c742a08,12,2017-07-05 20:03:56,40000.0,44000.0,30,Good
8a85886f54517ee0015470749d3c3ce7,22,2017-07-15 20:48:14,50000.0,52500.0,30,Good
8a8588fd53c244bc0153c8251f132fd7,7,2017-07-15 14:33:13,10000.0,13000.0,30,Bad
8a85893d53f104eb01540e7f589775c3,2,2017-07-21 09:45:59,10000.0,13000.0,30,Good
8a85896653f0fed201540f40a3a45c14,5,2017-07-12 13:19:22,20000.0,24500.0,30,Good
8a8589c1545181f3015454b4cdd9002b,7,2017-07-17 08:47:02,10000.0,10750.0,15,Good
8a858e005ca7abe3015ca9c692843861,2,2017-07-02 15:05:16,10000.0,13000.0,30,Good
8a858e035693e0290156b6bd3b483170,5,2017-07-09 13:53:16,30000.0,34500.0,30,Good
8a858e0a5668e69c01566f643ad645a9,10,2017-07-14 15:11:26,20000.0,24500.0,30,Good
8a858e1d5cd58f9e015cd8c747ad7d06,2,2017-07-22 16:03:53,10000.0,11500.0,15,Good
8a858e245c214660015c270224c83207,2,2017-07-19 16:58:53,10000.0,11500.0,15,Good
8a858e345bd96da8015bd9def9c624f6,3,2017-07-06 16:27:35,10000.0,13000.0,30,Good
8a858e455c1bf763015c1c4eab062420,3,2017-07-07 08:51:13,10000.0,13000.0,30,Good
8a858e5856b7840c0156b8f1f61f5f52,9,2017-07-11 07:32:37,30000.0,34500.0,30,Good
8a858e5f5af1e7e7015af206af7b09d8,4,2017-07-18 10:23:18,20000.0,24500.0,30,Good
8a858e6c5bd3fbff015bd5736e545cd2,3,2017-07-20 21:06:30,10000.0,11500.0,15,Good
8a858e6f5668e01701568cf7ba8e39da,2,2017-07-26 13:36:41,10000.0,13000.0,30,Good
8a858e725c360240015c3797bd734cf7,2,2017-07-16 12:36:48,10000.0,13000.0,30,Good
8a858e885b68546c015b789214a9131c,3,2017-07-30 09:56:12,10000.0,13000.0,30,Good
8a858e8e5ca1f1a8015ca6a8cfcb31f4,2,2017-07-17 18:56:11,10000.0,13000.0,30,Good
8a858e935cedfe55015cee2ad92f236f,2,2017-07-28 13:26:22,10000.0,13000.0,30,Good
8a858ea45b35639b015b364dc0f72463,6,2017-07-26 02:34:52,30000.0,34500.0,30,Good
8a858eb4588604f701589223c5ab045f,7,2017-07-10 08:10:52,10000.0,13000.0,30,Good
8a858eba5c884d2a015c936df7c60af3,2,2017-07-18 16:18:09,10000.0,11500.0,15,Good
8a858ec35a428dcc015a4667481262fe,10,2017-07-29 00:35:58,25000.0,28750.0,30,Good
8a858fe65675195a015679452588279c,10,2017-07-11 15:36:56,40000.0,48000.0,60,Good
8a858ff25a6a19ee015a6acc4a986c80,6,2017-07-02 15:36:48,20000.0,24500.0,30,Good
8a858ff9580b881201581f5624ee7a1b,2,2017-07-10 17:20:50,10000.0,13000.0,30,Bad
8a8588b75438f499015444b1adf70876,10,2017-07-06 19:33:30,30000.0,34500.0,30,Bad
8a858e1c5bab1191015baca490325254,3,2017-07-03 18:14:58,10000.0,13000.0,30,Bad
8a858e6f5668e01701568392953a495d,6,2017-07-14 09:37:40,30000.0,34500.0,30,Bad
8a858ed75bb64559015bbdf931c10be3,4,2017-07-19 19:37:25,10000.0,11500.0,15,Bad
8a858f295c8d307f015c95b5b13724f7,2,2017-07-05 18:23:36,10000.0,13000.0,30,Bad
8a858f685a384e25015a39302e0d48a9,4,2017-07-12 15:35:12,10000.0,11500.0,15,Bad
8a858fc959bc56c80159c034e75a05be,2,2017-07-03 11:58:18,10000.0,11500.0,15,Bad
8a858fee580afd2b01580c5b0ff97399,3,2017-07-28 04:50:43,10000.0,13000.0,30,Bad
8a85882653e2eb990153e7a9eda325a7,5,2017-07-26 08:21:43,10000.0,11125.0,15,Good
8a8588dd54be35520154bf9790ea4a55,2,2017-07-26 18:00:26,10000.0,11500.0,15,Bad
8a858928548fb121015495dafe41016b,10,2017-07-13 14:25:54,20000.0,22000.0,30,Good
8a85898a53d0af400153d7dc5cc22b9f,10,2017-07-04 09:49:08,20000.0,22000.0,30,Good
8a858e0256b781d80156b8f2d33c4f27,5,2017-07-10 22:51:06,15000.0,18375.0,30,Good
8a858e0c552ae0b8015543cb7d1a5cbd,11,2017-07-12 18:56:13,30000.0,34500.0,30,Good
8a858e105bd92644015be812e5683388,4,2017-07-12 21:14:29,30000.0,39000.0,60,Good
8a858e1d5c5a460c015c5a51775a0613,2,2017-07-01 13:41:58,10000.0,13000.0,30,Bad
8a858e325d3245ec015d328e6b0b1fcc,2,2017-07-25 14:33:43,10000.0,11500.0,15,Good
8a858e3d5c3b5122015c43f776bd4a3a,3,2017-07-06 19:47:07,20000.0,24500.0,30,Good
8a858e585693982b015699e7c57e03e2,3,2017-07-17 08:43:55,10000.0,11500.0,15,Good
8a858e5e57adcb8e0157b5023bf2676e,3,2017-07-25 15:16:55,10000.0,13000.0,30,Good
